Date,High,Low,Open,Close,Volume,Adj Close
2016-07-05,54.34000015258789,48.39500045776367,49.400001525878906,48.599998474121094,6230700.0,48.072113037109375
2016-07-06,48.599998474121094,46.290000915527344,47.06999969482422,47.75,6706500.0,47.231346130371094
2016-07-07,48.0,47.345001220703125,47.619998931884766,47.7400016784668,5486800.0,47.22145462036133
2016-07-08,50.61000061035156,47.529998779296875,47.959999084472656,50.20000076293945,4243500.0,49.65473937988281
2016-07-11,51.22999954223633,48.97999954223633,49.209999084472656,51.119998931884766,6042300.0,50.56473922729492
2016-07-12,51.060001373291016,50.2599983215332,51.0,50.56999969482422,5552900.0,50.020713806152344
2016-07-13,51.099998474121094,49.83000183105469,50.56999969482422,50.619998931884766,4864700.0,50.070167541503906
2016-07-14,51.7400016784668,49.95000076293945,50.33000183105469,51.56999969482422,3481600.0,51.009857177734375
2016-07-15,51.90999984741211,50.61000061035156,51.779998779296875,51.22999954223633,3689800.0,50.67354965209961
2016-07-18,51.58000183105469,50.5099983215332,50.77000045776367,51.290000915527344,1557500.0,50.732887268066406
2016-07-19,51.560001373291016,50.439998626708984,51.040000915527344,51.54999923706055,1954700.0,50.99007034301758
2016-07-20,51.91999816894531,50.0099983215332,51.84000015258789,50.34000015258789,3351700.0,49.793212890625
2016-07-21,50.619998931884766,49.9900016784668,50.400001525878906,50.2400016784668,3029900.0,49.694297790527344
2016-07-22,50.290000915527344,49.290000915527344,50.0,49.400001525878906,2450600.0,48.863426208496094
2016-07-25,49.45000076293945,47.86000061035156,49.220001220703125,48.97999954223633,3044800.0,48.447975158691406
2016-07-26,49.41999816894531,48.279998779296875,48.560001373291016,49.279998779296875,1571400.0,48.74472427368164
2016-07-27,49.5,48.71500015258789,49.08000183105469,48.91999816894531,1628600.0,48.38863754272461
2016-07-28,49.09000015258789,48.345001220703125,48.7400016784668,48.650001525878906,2923100.0,48.12156295776367
2016-07-29,48.79999923706055,48.0099983215332,48.459999084472656,48.209999084472656,4484100.0,47.686344146728516
2016-08-01,48.5099983215332,47.59000015258789,48.11000061035156,47.79999923706055,2981000.0,47.28079605102539
2016-08-02,48.02000045776367,47.18000030517578,47.5,47.5,3267300.0,46.98406219482422
2016-08-03,49.47999954223633,47.349998474121094,47.5,49.279998779296875,4709900.0,48.74472427368164
2016-08-04,50.11000061035156,49.47999954223633,49.59000015258789,50.029998779296875,2946600.0,49.48658752441406
2016-08-05,50.97999954223633,50.2599983215332,50.2599983215332,50.58000183105469,2665900.0,50.03061294555664
2016-08-08,50.869998931884766,49.939998626708984,50.630001068115234,50.04999923706055,2116500.0,49.50635528564453
2016-08-09,50.529998779296875,48.42100143432617,48.72999954223633,50.459999084472656,1077900.0,49.91191101074219
2016-08-10,50.79999923706055,50.099998474121094,50.470001220703125,50.45000076293945,1182400.0,49.90201187133789
2016-08-11,52.709999084472656,50.70000076293945,50.72999954223633,52.54999923706055,1988600.0,51.97920608520508
2016-08-12,52.869998931884766,51.79999923706055,52.0,52.709999084472656,1287800.0,52.137474060058594
2016-08-15,53.77000045776367,52.86000061035156,52.95000076293945,53.65999984741211,1457900.0,53.077144622802734
2016-08-16,53.95000076293945,53.27000045776367,53.58000183105469,53.54999923706055,1002300.0,52.96834182739258
2016-08-17,53.72999954223633,53.34000015258789,53.66999816894531,53.40999984741211,1032100.0,52.829872131347656
2016-08-18,53.52000045776367,52.93000030517578,53.220001220703125,53.15999984741211,874700.0,52.582584381103516
2016-08-19,52.95000076293945,51.709999084472656,52.95000076293945,51.91999816894531,1196100.0,51.35604476928711
2016-08-22,52.040000915527344,51.08000183105469,51.91999816894531,51.2599983215332,1081700.0,50.703216552734375
2016-08-23,52.099998474121094,51.13999938964844,51.36000061035156,51.900001525878906,2513600.0,51.33626937866211
2016-08-24,51.779998779296875,50.604000091552734,51.2599983215332,51.369998931884766,692800.0,50.88064956665039
2016-08-25,51.88999938964844,50.97999954223633,51.18000030517578,51.619998931884766,1384900.0,51.128265380859375
2016-08-26,52.34000015258789,51.529998779296875,51.63999938964844,51.869998931884766,937600.0,51.37588119506836
2016-08-29,52.790000915527344,51.560001373291016,51.779998779296875,52.40999984741211,980300.0,51.91073989868164
2016-08-30,53.470001220703125,52.189998626708984,52.189998626708984,52.61000061035156,952100.0,52.10883712768555
2016-08-31,52.81999969482422,52.0,52.470001220703125,52.66999816894531,1653600.0,52.16825866699219
2016-09-01,53.11000061035156,52.13999938964844,52.959999084472656,52.630001068115234,959400.0,52.12864685058594
2016-09-02,53.470001220703125,52.810001373291016,53.02000045776367,53.380001068115234,840800.0,52.87150573730469
2016-09-06,53.54999923706055,52.290000915527344,53.5,52.72999954223633,1293800.0,52.22769546508789
2016-09-07,53.119998931884766,52.02000045776367,52.43000030517578,52.939998626708984,1743200.0,52.43568801879883
2016-09-08,52.959999084472656,52.27000045776367,52.68000030517578,52.33000183105469,1040600.0,51.831504821777344
2016-09-09,52.0099983215332,50.54999923706055,51.77000045776367,50.54999923706055,2170700.0,50.068458557128906
2016-09-12,51.439998626708984,49.86000061035156,50.02000045776367,51.209999084472656,1862400.0,50.72216796875
2016-09-13,51.400001525878906,49.970001220703125,50.86000061035156,50.040000915527344,1607100.0,49.56331253051758
2016-09-14,50.5,49.63999938964844,50.04999923706055,50.02000045776367,1152300.0,49.54351043701172
